"568","2985","4","22","13706","Wireless LAN-12","http://youtu.be/9PdnPVTCqsQ；http://v.youku.com/v_show/id_XNzQ0OTkxMzg0.html"
"568","2985","4","24","13707","Wireless LAN-13","http://youtu.be/AXr0NXb776M；http://v.youku.com/v_show/id_XNzQ0OTkwNjA0.html"
"568","2985","4","25","13708","Wireless LAN-14","http://youtu.be/ETyZH_vnQVE；http://v.youku.com/v_show/id_XNzQ0OTkxMzE2.html"
"568","2986","5","1","13709","spanning tree algorithm-1","http://youtu.be/Hl3pnPCU4oQ；http://v.youku.com/v_show/id_XODAzMTExNTQ0.html"
"568","2986","5","2","13710","spanning tree algorithm-2","http://youtu.be/b3mFaJGl814；http://v.youku.com/v_show/id_XODAzMTEyMzU2.html"
"568","2986","5","4","13711","spanning tree algorithm-3","http://youtu.be/ejZp_r6r6o4；http://v.youku.com/v_show/id_XNzQ1MDA0OTA4.html"
"568","2986","5","5","13712","spanning tree algorithm-4","http://youtu.be/JnOO0SqhRxQ；http://v.youku.com/v_show/id_XNzQ0OTk3ODI0.html"
"568","2986","5","7","13713","spanning tree algorithm-5","http://youtu.be/A9lU9QuiYhM；http://v.youku.com/v_show/id_XNzQ1MDA3MDI4.html "
"568","2986","5","9","13714","spanning tree algorithm-6","http://youtu.be/7X7hevv1pOg；http://v.youku.com/v_show/id_XNzQ1MDEyODI4.html"
"568","2986","5","11","13715","spanning tree algorithm-7","http://youtu.be/feewLwd_foA；http://v.youku.com/v_show/id_XNzQ1MDE2NDI4.html"
"568","2986","5","13","13717","spanning tree algorithm-8","http://youtu.be/rTsPWq5_2qg；http://v.youku.com/v_show/id_XNzQ1MDEzMDk2.html"
"568","2986","5","15","13718","spanning tree algorithm-9","http://youtu.be/tgh8l0filGw；http://v.youku.com/v_show/id_XNzQ1MDEzODgw.html"
"568","2986","5","17","13719","spanning tree algorithm-10","http://youtu.be/7MpLhInEdC4；http://v.youku.com/v_show/id_XNzQ1MDA5NDgw.html"
"568","2986","5","19","13720","spanning tree algorithm-11","http://youtu.be/-IBBuP0ZYYw；http://v.youku.com/v_show/id_XNzQ1MDA2OTk2.html"
"568","2987","6","1","13728","VLAN-1","http://youtu.be/nD27wJNVICI；http://v.youku.com/v_show/id_XNzQ1MDIzOTQw.html"
"568","2987","6","3","13729","VLAN-2","http://youtu.be/0z9ORPXS7LE；http://v.youku.com/v_show/id_XNzQ1MDIzMTQw.html"
"568","2987","6","5","13730","VLAN-3","http://youtu.be/JrkBuGvPzW0；http://v.youku.com/v_show/id_XNzQ1MDIwMjAw.html"
"568","2987","6","6","13731","VLAN-4","http://youtu.be/xdnRMmZCCzM；http://v.youku.com/v_show/id_XNzQ1MDIzMzk2.html"
